FechaInicio;FechaFin;Bicicleta;Origen;Destino;CandadoOrigen;CandadoDestino
11/08/2016 10:36;11/08/2016 10:50;b116;Salas Bajas;Plaza Gabriel y Galán;c2704;c2203
;;;;;;
11/08/2016 10:33;11/08/2016 10:45;b55;Prosperidad;Plaza del Oeste;c1604;c2412
;;;;;;
11/08/2016 9:49;11/08/2016 9:55;b50;Prosperidad;Plaza San Julián;c1604;c2610
;;;;;;
11/08/2016 9:49;11/08/2016 10:00;b55;Plaza del Oeste;Prosperidad;c2409;c1604
;;;;;;
11/08/2016 9:46;11/08/2016 9:52;b11;Campus Ciencias;Plaza San Julián;c1410;c2607
;;;;;;
11/08/2016 9:45;11/08/2016 10:16;b130;Parque Zona Carrefour;Tejares;c702;c602
;;;;;;
11/08/2016 9:38;11/08/2016 9:44;b156;María Auxiliadora;Plaza Poeta Iglesias;c807;c103
;;;;;;
11/08/2016 9:34;11/08/2016 9:43;b150;María Auxiliadora;Plaza del Oeste;c802;c2405
;;;;;;
11/08/2016 9:28;11/08/2016 9:35;b151;Plaza de los Bandos;Glorieta Antonio Machado;c203;c2904
;;;;;;
11/08/2016 9:10;11/08/2016 9:26;b134;Nuevo Parking Hospital;Federico Anaya - Tilos;c406;c2111
;;;;;;
11/08/2016 9:09;11/08/2016 9:25;b116;Parque La Alamedilla;Salas Bajas;c2808;c2704
;;;;;;
11/08/2016 9:09;11/08/2016 9:19;b61;Estación de trenes;Plaza Poeta Iglesias;c904;c102
;;;;;;
11/08/2016 8:30;11/08/2016 8:37;b91;Plaza Gabriel y Galán;Plaza de Toros;c2206;c2306
;;;;;;
11/08/2016 8:23;11/08/2016 8:44;b36;Barrio San José;Plaza Gabriel y Galán;c504;c2202
;;;;;;
11/08/2016 8:09;11/08/2016 8:15;b115;Huerta Otea;Campus Unamuno;c1802;c1311
;;;;;;
11/08/2016 7:46;11/08/2016 7:55;b48;María Auxiliadora;Prosperidad;c805;c1613
;;;;;;
11/08/2016 7:42;11/08/2016 7:49;b101;Plaza Iglesia Pizarrales;Campus Claretianos;c1107;c1505
;;;;;;
11/08/2016 7:34;11/08/2016 7:51;b126;Plaza San Julián;Estación de trenes;c2604;c906
;;;;;;
11/08/2016 7:27;11/08/2016 7:36;b149;Estación de trenes;Plaza Poeta Iglesias;c910;c116
;;;;;;
11/08/2016 7:26;11/08/2016 7:31;b40;Glorieta Antonio Machado;Plaza Poeta Iglesias;c2904;c104
;;;;;;
11/08/2016 7:19;11/08/2016 7:24;b21;Glorieta Alto del Rollo;Plaza Poeta Iglesias;c2003;c114
;;;;;;
10/08/2016 21:35;10/08/2016 21:42;b172;Estación de trenes;Plaza San Julián;c902;c2606
;;;;;;
10/08/2016 21:27;10/08/2016 21:56;b36;La Marina;Barrio San José;c1206;c504
;;;;;;
10/08/2016 21:21;10/08/2016 21:31;b62;Parque La Alamedilla;Federico Anaya - Tilos;c2817;c2107
;;;;;;
10/08/2016 21:07;10/08/2016 21:24;b134;Federico Anaya - Tilos;Nuevo Parking Hospital;c2113;c406
;;;;;;
10/08/2016 21:03;10/08/2016 21:11;b122;Plaza Gabriel y Galán;Estación de trenes;c2210;c901
;;;;;;
10/08/2016 21:02;10/08/2016 21:22;b133;Puente Romano;Tejares;c308;c604
;;;;;;
10/08/2016 21:01;10/08/2016 21:22;b93;Puente Romano;Tejares;c306;c609
;;;;;;
10/08/2016 20:59;10/08/2016 21:46;b170;Plaza Gabriel y Galán;Parque La Alamedilla;c2208;c2805
;;;;;;
10/08/2016 20:55;10/08/2016 20:59;b115;Campus Unamuno;Huerta Otea;c1311;c1802
;;;;;;
10/08/2016 20:51;10/08/2016 21:05;b90;Puente Romano;Plaza Poeta Iglesias;c302;c102
;;;;;;
10/08/2016 20:47;10/08/2016 21:11;b16;Federico Anaya - Tilos;Glorieta Alto del Rollo;c2108;c2010
;;;;;;
10/08/2016 20:39;10/08/2016 21:02;b133;Puente Romano;Puente Romano;c308;c308
;;;;;;
10/08/2016 20:38;10/08/2016 20:54;b93;La Marina;Puente Romano;c1214;c306
;;;;;;
10/08/2016 20:37;10/08/2016 20:54;b54;La Marina;Puente Romano;c1211;c304
;;;;;;
10/08/2016 20:29;10/08/2016 20:50;b108;Barrio San José;Puente Romano;c503;c309
;;;;;;
10/08/2016 20:28;10/08/2016 20:44;b130;Parque Zona Carrefour;Parque Zona Carrefour;c702;c702
;;;;;;
10/08/2016 20:23;10/08/2016 20:33;b103;Glorieta Antonio Machado;Plaza de los Bandos;c2904;c203
;;;;;;
10/08/2016 20:02;10/08/2016 20:13;b147;Parque Zona Carrefour;Estación de trenes;c704;c903
;;;;;;
10/08/2016 20:00;10/08/2016 20:45;b129;La Marina;Puente Romano;c1207;c303
;;;;;;
10/08/2016 19:56;10/08/2016 20:45;b113;La Marina;Puente Romano;c1203;c310
;;;;;;
10/08/2016 19:51;10/08/2016 21:07;b112;Puente Romano;Huerta Otea;c311;c1809
;;;;;;
10/08/2016 19:32;10/08/2016 20:25;b125;La Marina;Glorieta Antonio Machado;c1209;c2901
;;;;;;
10/08/2016 19:28;10/08/2016 19:31;b176;Federico Anaya - Tilos;Glorieta CYL;c2104;c1906
;;;;;;
10/08/2016 19:26;10/08/2016 20:03;b168;Huerta Otea;Plaza Poeta Iglesias;c1805;c106
;;;;;;
10/08/2016 18:57;10/08/2016 19:09;b42;Plaza Gabriel y Galán;Parque Zona Carrefour;c2206;c707
;;;;;;
10/08/2016 18:56;10/08/2016 19:09;b55;Paseo Canalejas;Plaza del Oeste;c2504;c2409
;;;;;;
10/08/2016 18:55;10/08/2016 18:59;b115;Huerta Otea;Campus Unamuno;c1809;c1311
;;;;;;
10/08/2016 18:42;10/08/2016 18:48;b55;Puente Romano;Paseo Canalejas;c307;c2504
;;;;;;
10/08/2016 18:27;10/08/2016 18:32;b55;Paseo Canalejas;Puente Romano;c2502;c307
;;;;;;
10/08/2016 18:26;10/08/2016 18:31;b74;Plaza del Oeste;Nuevo Parking Hospital;c2408;c409
;;;;;;
10/08/2016 18:25;10/08/2016 18:31;b62;Federico Anaya - Tilos;Parque La Alamedilla;c2103;c2817
;;;;;;
10/08/2016 18:11;10/08/2016 18:17;b170;Prosperidad;Plaza Gabriel y Galán;c1617;c2208
;;;;;;
10/08/2016 17:46;10/08/2016 18:13;b73;Glorieta Antonio Machado;Estación de autobuses;c2908;c1008
;;;;;;
10/08/2016 17:46;10/08/2016 17:53;b150;Plaza de los Bandos;María Auxiliadora;c203;c802
;;;;;;
10/08/2016 17:46;10/08/2016 18:20;b89;María Auxiliadora;Prosperidad;c805;c1602
;;;;;;
10/08/2016 17:44;10/08/2016 18:23;b14;Plaza del Oeste;Paseo Canalejas;c2403;c2508
;;;;;;
10/08/2016 17:27;10/08/2016 17:48;b171;Campus Ciencias;Plaza del Oeste;c1412;c2404
;;;;;;
10/08/2016 17:24;10/08/2016 17:54;b34;Puente Romano;Plaza Poeta Iglesias;c309;c112
;;;;;;
10/08/2016 17:18;10/08/2016 17:27;b152;Plaza del Oeste;Estación de trenes;c2410;c905
;;;;;;
10/08/2016 17:02;10/08/2016 17:18;b172;Huerta Otea;Estación de trenes;c1802;c902
;;;;;;
10/08/2016 16:52;10/08/2016 18:10;b31;Puente Romano;Salas Bajas;c306;c2713
;;;;;;
10/08/2016 16:41;10/08/2016 16:51;b133;Plaza Poeta Iglesias;Puente Romano;c102;c308
;;;;;;
10/08/2016 16:40;10/08/2016 17:31;b124;Plaza Poeta Iglesias;Salas Bajas;c112;c2712
;;;;;;
10/08/2016 16:36;10/08/2016 16:42;b90;Campus Unamuno;Puente Romano;c1314;c302
;;;;;;
10/08/2016 16:27;10/08/2016 16:31;b158;Estación de trenes;Glorieta Antonio Machado;c902;c2911
;;;;;;
10/08/2016 15:58;10/08/2016 16:04;b174;Puente Romano;Paseo Canalejas;c304;c2510
;;;;;;
10/08/2016 15:55;10/08/2016 16:08;b112;Puente Romano;Puente Romano;c311;c311
;;;;;;
10/08/2016 15:43;10/08/2016 15:48;b133;María Auxiliadora;Plaza Poeta Iglesias;c804;c102
;;;;;;
10/08/2016 15:41;10/08/2016 16:13;b73;Plaza Poeta Iglesias;Glorieta Antonio Machado;c102;c2908
;;;;;;
10/08/2016 15:38;10/08/2016 15:44;b103;Plaza de los Bandos;Glorieta Antonio Machado;c202;c2904
;;;;;;
10/08/2016 15:31;10/08/2016 15:42;b118;Plaza de los Bandos;Campus Claretianos;c209;c1507
;;;;;;
10/08/2016 15:02;10/08/2016 16:05;b36;La Marina;Puente Romano;c1205;c305
;;;;;;
10/08/2016 14:57;10/08/2016 14:59;b129;La Marina;La Marina;c1207;c1207
;;;;;;
10/08/2016 14:53;10/08/2016 14:57;b115;Campus Unamuno;Huerta Otea;c1308;c1809
;;;;;;
10/08/2016 14:51;10/08/2016 15:03;b148;Plaza Poeta Iglesias;Glorieta CYL;c106;c1913
;;;;;;
10/08/2016 14:48;10/08/2016 15:03;b87;Nuevo Parking Hospital;Estación de trenes;c404;c908
;;;;;;
10/08/2016 14:42;10/08/2016 14:48;b118;Nuevo Parking Hospital;Plaza de los Bandos;c402;c209
;;;;;;
10/08/2016 14:32;10/08/2016 14:40;b109;Parque Zona Carrefour;Glorieta CYL;c705;c1912
;;;;;;
10/08/2016 14:24;10/08/2016 15:01;b73;Glorieta Antonio Machado;Plaza Poeta Iglesias;c2908;c102
;;;;;;
10/08/2016 14:19;10/08/2016 14:43;b93;Parque Zona Carrefour;La Marina;c703;c1214
;;;;;;
10/08/2016 14:13;10/08/2016 14:19;b137;Estación de trenes;Parque La Alamedilla;c901;c2809
;;;;;;
10/08/2016 14:00;10/08/2016 14:07;b172;Estación de autobuses;Huerta Otea;c1008;c1802
;;;;;;
10/08/2016 13:54;10/08/2016 14:24;b31;Federico Anaya - Tilos;Puente Romano;c2102;c306
;;;;;;
10/08/2016 13:53;10/08/2016 14:07;b56;Plaza de Toros;Plaza San Julián;c2306;c2608
;;;;;;
10/08/2016 13:51;10/08/2016 14:03;b150;Glorieta Antonio Machado;Plaza de los Bandos;c2902;c203
;;;;;;
10/08/2016 13:46;10/08/2016 13:54;b31;Federico Anaya - Tilos;Federico Anaya - Tilos;c2107;c2102
;;;;;;
10/08/2016 13:41;10/08/2016 13:48;b73;Plaza de los Bandos;Glorieta Antonio Machado;c209;c2908
;;;;;;
10/08/2016 13:40;10/08/2016 13:51;b135;Parque Zona Carrefour;Parque La Alamedilla;c707;c2815
;;;;;;
10/08/2016 13:38;10/08/2016 14:19;b134;Federico Anaya - Tilos;Federico Anaya - Tilos;c2109;c2113
;;;;;;
10/08/2016 13:25;10/08/2016 13:34;b117;Estación de autobuses;Parque Zona Carrefour;c1002;c709
;;;;;;
10/08/2016 13:20;10/08/2016 14:03;b154;Salas Bajas;Salas Bajas;c2708;c2710
;;;;;;
10/08/2016 13:04;10/08/2016 13:13;b3;Plaza Poeta Iglesias;Huerta Otea;c102;c1811
;;;;;;
10/08/2016 12:43;10/08/2016 13:19;b93;Plaza del Oeste;Parque Zona Carrefour;c2405;c703
;;;;;;
10/08/2016 12:41;10/08/2016 13:46;b172;Estación de autobuses;Estación de autobuses;c1008;c1008
;;;;;;
10/08/2016 12:41;10/08/2016 13:33;b40;Plaza de los Bandos;Plaza San Julián;c203;c2606
;;;;;;
10/08/2016 12:26;10/08/2016 12:34;b30;María Auxiliadora;Plaza Poeta Iglesias;c804;c104
;;;;;;
10/08/2016 12:19;10/08/2016 12:26;b158;Parque La Alamedilla;Estación de trenes;c2803;c902
;;;;;;
10/08/2016 12:11;10/08/2016 12:55;b36;Puente Romano;La Marina;c302;c1205
;;;;;;
10/08/2016 12:10;10/08/2016 12:54;b129;Puente Romano;La Marina;c307;c1207
;;;;;;
10/08/2016 12:08;10/08/2016 12:20;b122;Parque Zona Carrefour;Plaza Gabriel y Galán;c703;c2210
;;;;;;
10/08/2016 12:03;10/08/2016 12:14;b164;Parque Zona Carrefour;Plaza del Oeste;c702;c2412
;;;;;;
10/08/2016 12:00;10/08/2016 12:07;b65;María Auxiliadora;Glorieta CYL;c802;c1908
;;;;;;
10/08/2016 12:00;10/08/2016 12:38;b66;Federico Anaya - Tilos;Zurguén;c2109;c1703
;;;;;;
10/08/2016 11:59;10/08/2016 12:04;b12;Plaza Gabriel y Galán;Plaza San Julián;c2208;c2605
;;;;;;
10/08/2016 11:31;10/08/2016 11:36;b159;Prosperidad;Parque La Alamedilla;c1614;c2819
;;;;;;
10/08/2016 11:29;10/08/2016 11:38;b85;Nuevo Parking Hospital;Tejares;c408;c601
;;;;;;
10/08/2016 11:10;10/08/2016 11:25;b103;Glorieta Antonio Machado;Plaza de los Bandos;c2904;c202
;;;;;;
10/08/2016 11:00;10/08/2016 11:08;b87;Federico Anaya - Tilos;Plaza Poeta Iglesias;c2104;c105
;;;;;;
10/08/2016 10:43;10/08/2016 10:52;b3;Glorieta CYL;Plaza Poeta Iglesias;c1905;c102
;;;;;;
10/08/2016 10:29;10/08/2016 10:47;b134;Estación de autobuses;Puente Romano;c1006;c308
;;;;;;
10/08/2016 10:26;10/08/2016 10:34;b74;Plaza Iglesia Pizarrales;Plaza del Oeste;c1108;c2408
;;;;;;
10/08/2016 10:22;10/08/2016 10:37;b65;Plaza Iglesia Pizarrales;María Auxiliadora;c1105;c802
;;;;;;
10/08/2016 10:22;10/08/2016 10:29;b55;Parque La Alamedilla;Paseo Canalejas;c2804;c2502
;;;;;;
10/08/2016 9:41;10/08/2016 9:47;b93;María Auxiliadora;Plaza del Oeste;c802;c2405
;;;;;;
10/08/2016 9:34;10/08/2016 9:39;b48;Campus Ciencias;Plaza San Julián;c1403;c2607
;;;;;;
10/08/2016 9:32;10/08/2016 9:50;b130;Estación de autobuses;Estación de trenes;c1004;c905
;;;;;;
10/08/2016 9:18;10/08/2016 9:31;b117;Estación de trenes;Estación de autobuses;c911;c1002
;;;;;;
10/08/2016 9:11;10/08/2016 9:26;b28;Glorieta CYL;Plaza de Toros;c1901;c2311
;;;;;;
10/08/2016 8:50;10/08/2016 9:01;b147;Plaza del Oeste;Estación de trenes;c2408;c903
;;;;;;
10/08/2016 8:31;10/08/2016 8:42;b161;Plaza de Toros;Glorieta CYL;c2306;c1909
;;;;;;
10/08/2016 8:28;10/08/2016 8:33;b56;Plaza Gabriel y Galán;Plaza de Toros;c2208;c2306
;;;;;;
10/08/2016 8:11;10/08/2016 8:17;b115;Huerta Otea;Campus Unamuno;c1802;c1308
;;;;;;
10/08/2016 7:51;10/08/2016 8:02;b170;María Auxiliadora;Prosperidad;c809;c1617
;;;;;;
10/08/2016 7:34;10/08/2016 7:39;b73;Glorieta Antonio Machado;Plaza de los Bandos;c2908;c209
;;;;;;
10/08/2016 7:28;10/08/2016 7:36;b167;Estación de trenes;Plaza Poeta Iglesias;c902;c116
;;;;;;
10/08/2016 7:17;10/08/2016 7:24;b159;María Auxiliadora;Prosperidad;c804;c1614
;;;;;;
10/08/2016 7:15;10/08/2016 7:22;b100;Glorieta Alto del Rollo;Plaza Poeta Iglesias;c2002;c114
;;;;;;
10/08/2016 7:07;10/08/2016 7:13;b148;Glorieta Antonio Machado;Plaza Poeta Iglesias;c2906;c106
;;;;;;
09/08/2016 21:47;09/08/2016 21:53;b146;Federico Anaya - Tilos;Plaza de Toros;c2108;c2309
;;;;;;
09/08/2016 21:33;09/08/2016 21:39;b159;Plaza del Oeste;María Auxiliadora;c2405;c804
;;;;;;
09/08/2016 21:27;09/08/2016 21:50;b135;Parque Zona Carrefour;Parque Zona Carrefour;c707;c707
;;;;;;
09/08/2016 21:23;09/08/2016 21:44;b133;Glorieta CYL;Puente Romano;c1908;c310
;;;;;;
09/08/2016 21:23;09/08/2016 21:29;b159;Parque Zona Carrefour;Plaza del Oeste;c702;c2405
;;;;;;
09/08/2016 21:13;09/08/2016 21:30;b16;Puente Romano;Tejares;c303;c604
;;;;;;
09/08/2016 21:12;09/08/2016 21:30;b62;Puente Romano;Tejares;c305;c609
;;;;;;
09/08/2016 21:07;09/08/2016 21:12;b137;Parque La Alamedilla;Estación de trenes;c2810;c901
;;;;;;
09/08/2016 21:05;09/08/2016 21:17;b174;Plaza del Oeste;Puente Romano;c2404;c304
;;;;;;
09/08/2016 21:04;09/08/2016 21:12;b61;Plaza Gabriel y Galán;Estación de trenes;c2203;c904
;;;;;;
09/08/2016 20:58;09/08/2016 21:16;b21;Federico Anaya - Tilos;Glorieta Alto del Rollo;c2106;c2003
;;;;;;
09/08/2016 20:56;09/08/2016 21:04;b135;Federico Anaya - Tilos;Parque Zona Carrefour;c2102;c707
;;;;;;
09/08/2016 20:45;09/08/2016 20:52;b116;Estación de trenes;Plaza San Julián;c904;c2606
;;;;;;
09/08/2016 20:41;09/08/2016 20:57;b62;La Marina;Puente Romano;c1206;c305
;;;;;;
09/08/2016 20:39;09/08/2016 20:57;b16;La Marina;Puente Romano;c1204;c303
;;;;;;
09/08/2016 20:32;09/08/2016 21:10;b112;Puente Romano;Puente Romano;c311;c311
;;;;;;
09/08/2016 20:32;09/08/2016 21:10;b129;Puente Romano;Puente Romano;c307;c307
;;;;;;
09/08/2016 20:12;09/08/2016 20:20;b109;Plaza Iglesia Pizarrales;Campus Claretianos;c1106;c1505
;;;;;;
09/08/2016 20:06;10/08/2016 9:10;b121;Barrio San José;Barrio San José;c505;c505
;;;;;;
09/08/2016 20:05;09/08/2016 20:57;b93;Estación de trenes;Glorieta CYL;c905;c1906
;;;;;;
09/08/2016 19:49;09/08/2016 19:56;b154;Plaza del Oeste;Salas Bajas;c2405;c2708
;;;;;;
09/08/2016 19:45;09/08/2016 19:38;b36;Federico Anaya - Tilos;Puente Romano;c2105;c311
;;;;;;
09/08/2016 19:41;09/08/2016 19:54;b149;Parque La Alamedilla;Estación de trenes;c2818;c910
;;;;;;
09/08/2016 19:37;09/08/2016 19:45;b28;María Auxiliadora;Glorieta CYL;c806;c1901
;;;;;;
09/08/2016 19:34;09/08/2016 20:06;b111;Zurguén;Plaza Poeta Iglesias;c1702;c116
;;;;;;
09/08/2016 19:28;09/08/2016 19:41;b54;Salas Bajas;La Marina;c2710;c1211
;;;;;;
09/08/2016 19:24;09/08/2016 19:27;b26;Salas Bajas;Salas Bajas;c2705;c2705
;;;;;;
09/08/2016 19:20;09/08/2016 20:24;b112;Parque Zona Carrefour;Puente Romano;c708;c301
;;;;;;
09/08/2016 19:16;09/08/2016 20:06;b108;Barrio San José;Barrio San José;c502;c503
;;;;;;
09/08/2016 19:14;09/08/2016 19:20;b124;Glorieta Antonio Machado;Plaza Poeta Iglesias;c2902;c108
;;;;;;
09/08/2016 19:12;09/08/2016 19:50;b173;Salas Bajas;Salas Bajas;c2708;c2710
;;;;;;
09/08/2016 19:11;09/08/2016 19:18;b122;Parque Zona Carrefour;Parque Zona Carrefour;c704;c703
;;;;;;
09/08/2016 19:05;09/08/2016 19:13;b116;Plaza de Toros;Estación de trenes;c2310;c904
;;;;;;
09/08/2016 18:58;09/08/2016 19:43;b97;La Marina;Salas Bajas;c1202;c2707
;;;;;;
09/08/2016 18:51;09/08/2016 19:00;b128;Plaza Gabriel y Galán;Prosperidad;c2210;c1616
;;;;;;
09/08/2016 18:43;09/08/2016 18:53;b112;María Auxiliadora;Parque Zona Carrefour;c808;c708
;;;;;;
09/08/2016 18:40;09/08/2016 22:04;b142;Plaza Gabriel y Galán;Plaza de los Bandos;c2204;c201
;;;;;;
09/08/2016 18:36;09/08/2016 18:52;b129;Tejares;Puente Romano;c604;c307
;;;;;;
09/08/2016 18:31;09/08/2016 18:38;b156;Parque Zona Carrefour;Glorieta CYL;c709;c1909
;;;;;;
09/08/2016 18:26;09/08/2016 18:44;b23;Parque Zona Carrefour;Plaza de los Bandos;c709;c202
;;;;;;
09/08/2016 18:16;09/08/2016 18:29;b156;Glorieta Antonio Machado;Parque Zona Carrefour;c2907;c709
;;;;;;
09/08/2016 18:08;09/08/2016 18:16;b118;Estación de autobuses;Puente Romano;c1002;c306
;;;;;;
09/08/2016 17:57;09/08/2016 18:02;b89;Parque Zona Carrefour;María Auxiliadora;c706;c805
;;;;;;
09/08/2016 17:57;09/08/2016 18:56;b113;Nuevo Parking Hospital;La Marina;c405;c1203
;;;;;;
09/08/2016 17:55;09/08/2016 18:21;b28;Puente Romano;María Auxiliadora;c306;c806
;;;;;;
09/08/2016 17:46;09/08/2016 17:53;b142;Prosperidad;Plaza Gabriel y Galán;c1611;c2204
;;;;;;
09/08/2016 17:24;09/08/2016 18:04;b135;Federico Anaya - Tilos;Federico Anaya - Tilos;c2104;c2102
;;;;;;
09/08/2016 17:17;09/08/2016 17:27;b117;Plaza del Oeste;Estación de trenes;c2402;c911
;;;;;;
09/08/2016 16:45;09/08/2016 16:49;b145;Glorieta Alto del Rollo;Parque La Alamedilla;c2009;c2815
;;;;;;
09/08/2016 16:29;09/08/2016 16:39;b134;Puente Romano;Estación de autobuses;c311;c1006
;;;;;;
09/08/2016 16:13;09/08/2016 16:22;b27;Puente Romano;Campus Unamuno;c302;c1316
;;;;;;
09/08/2016 16:03;09/08/2016 16:12;b27;Puente Romano;Puente Romano;c302;c302
;;;;;;
09/08/2016 15:55;09/08/2016 16:00;b140;Puente Romano;Paseo Canalejas;c305;c2509
;;;;;;
09/08/2016 15:51;09/08/2016 16:30;b149;Federico Anaya - Tilos;Parque La Alamedilla;c2103;c2818
;;;;;;
09/08/2016 15:43;09/08/2016 15:49;b39;María Auxiliadora;Plaza Poeta Iglesias;c803;c106
;;;;;;
09/08/2016 15:37;09/08/2016 15:42;b124;Plaza de los Bandos;Glorieta Antonio Machado;c206;c2902
;;;;;;
09/08/2016 15:20;09/08/2016 15:32;b12;Plaza Poeta Iglesias;Estación de trenes;c103;c903
;;;;;;
09/08/2016 15:02;09/08/2016 15:13;b159;María Auxiliadora;Estación de autobuses;c802;c1001
;;;;;;
09/08/2016 14:58;09/08/2016 15:11;b5;Nuevo Parking Hospital;Campus Claretianos;c405;c1515
;;;;;;
09/08/2016 14:55;09/08/2016 15:01;b115;Campus Unamuno;Huerta Otea;c1308;c1802
;;;;;;
09/08/2016 14:44;09/08/2016 14:59;b113;Plaza Poeta Iglesias;Nuevo Parking Hospital;c108;c405
;;;;;;
09/08/2016 14:33;09/08/2016 14:41;b91;Parque Zona Carrefour;Glorieta CYL;c703;c1904
;;;;;;
09/08/2016 14:26;09/08/2016 14:36;b97;Prosperidad;La Marina;c1605;c1202
;;;;;;
09/08/2016 14:21;09/08/2016 15:51;b174;Puente Romano;Puente Romano;c310;c301
;;;;;;
09/08/2016 14:20;09/08/2016 14:55;b28;Federico Anaya - Tilos;Puente Romano;c2110;c306
;;;;;;
09/08/2016 14:07;09/08/2016 14:12;b66;María Auxiliadora;Federico Anaya - Tilos;c812;c2109
;;;;;;
09/08/2016 13:56;09/08/2016 14:16;b108;Plaza de Toros;Barrio San José;c2310;c502
;;;;;;
09/08/2016 13:45;09/08/2016 14:22;b134;Nuevo Parking Hospital;Puente Romano;c403;c311
;;;;;;
09/08/2016 13:43;09/08/2016 13:53;b16;Plaza Poeta Iglesias;La Marina;c106;c1204
;;;;;;
09/08/2016 13:42;09/08/2016 13:50;b111;Barrio San José;Zurguén;c505;c1702
;;;;;;
09/08/2016 13:42;09/08/2016 13:58;b129;Campus Unamuno;Tejares;c1310;c604
;;;;;;
09/08/2016 13:37;09/08/2016 13:42;b12;Plaza de los Bandos;Plaza Poeta Iglesias;c203;c103
;;;;;;
09/08/2016 13:25;09/08/2016 13:34;b28;Plaza Gabriel y Galán;Federico Anaya - Tilos;c2204;c2110
;;;;;;
09/08/2016 13:19;09/08/2016 13:57;b121;La Marina;Barrio San José;c1210;c505
;;;;;;
09/08/2016 12:57;09/08/2016 13:04;b134;Puente Romano;Nuevo Parking Hospital;c305;c403
;;;;;;
09/08/2016 12:55;09/08/2016 13:18;b126;Plaza de los Bandos;Plaza Poeta Iglesias;c202;c107
;;;;;;
09/08/2016 12:48;09/08/2016 13:03;b35;Barrio San José;La Marina;c502;c1215
;;;;;;
09/08/2016 12:43;09/08/2016 12:51;b174;Campus Unamuno;Puente Romano;c1301;c310
;;;;;;
09/08/2016 12:37;09/08/2016 12:43;b8;Prosperidad;La Marina;c1618;c1214
;;;;;;
09/08/2016 12:35;09/08/2016 13:24;b128;Plaza Poeta Iglesias;Plaza Gabriel y Galán;c103;c2210
;;;;;;
09/08/2016 12:23;09/08/2016 12:51;b172;Nuevo Parking Hospital;Estación de autobuses;c409;c1008
;;;;;;
09/08/2016 12:21;09/08/2016 12:26;b8;La Marina;Prosperidad;c1215;c1618
;;;;;;
09/08/2016 12:06;09/08/2016 12:16;b148;Parque Zona Carrefour;Huerta Otea;c704;c1811
;;;;;;
09/08/2016 12:03;09/08/2016 12:24;b35;Glorieta Antonio Machado;Barrio San José;c2902;c502
;;;;;;
09/08/2016 11:59;09/08/2016 12:07;b133;María Auxiliadora;Glorieta CYL;c806;c1908
;;;;;;
09/08/2016 11:57;09/08/2016 12:04;b109;Campus Claretianos;Plaza Iglesia Pizarrales;c1507;c1106
;;;;;;
09/08/2016 11:52;09/08/2016 11:54;b134;Puente Romano;Puente Romano;c311;c311
;;;;;;
09/08/2016 11:51;09/08/2016 12:00;b159;Prosperidad;María Auxiliadora;c1614;c802
;;;;;;
09/08/2016 11:40;09/08/2016 11:53;b133;Glorieta Alto del Rollo;María Auxiliadora;c2003;c806
;;;;;;
09/08/2016 11:39;09/08/2016 12:34;b168;Parque Zona Carrefour;Huerta Otea;c705;c1805
;;;;;;
09/08/2016 11:35;09/08/2016 11:46;b98;Nuevo Parking Hospital;Tejares;c403;c608
;;;;;;
09/08/2016 11:19;09/08/2016 12:32;b61;Plaza Iglesia Pizarrales;Plaza del Oeste;c1106;c2410
;;;;;;
09/08/2016 11:05;09/08/2016 11:50;b134;Puente Romano;Puente Romano;c311;c311
;;;;;;
09/08/2016 10:55;09/08/2016 11:07;b172;La Marina;Nuevo Parking Hospital;c1212;c409
;;;;;;
09/08/2016 10:49;09/08/2016 11:02;b176;Plaza de los Bandos;Paseo Canalejas;c207;c2503
;;;;;;
09/08/2016 10:48;09/08/2016 11:29;b168;Estación de trenes;Parque Zona Carrefour;c910;c705
;;;;;;
09/08/2016 10:47;09/08/2016 11:03;b66;Puente Romano;María Auxiliadora;c306;c812
;;;;;;
09/08/2016 10:46;09/08/2016 11:26;b135;Plaza de los Bandos;Federico Anaya - Tilos;c203;c2104
;;;;;;
09/08/2016 10:24;09/08/2016 10:32;b73;Glorieta CYL;Plaza Poeta Iglesias;c1911;c101
;;;;;;
09/08/2016 9:52;09/08/2016 9:59;b153;Prosperidad;Plaza San Julián;c1604;c2609
;;;;;;
09/08/2016 9:49;09/08/2016 10:46;b168;Huerta Otea;Estación de trenes;c1805;c910
;;;;;;
09/08/2016 9:47;09/08/2016 9:55;b25;Plaza Gabriel y Galán;Estación de trenes;c2202;c907
;;;;;;
09/08/2016 9:43;09/08/2016 10:00;b3;Glorieta CYL;Glorieta CYL;c1905;c1905
;;;;;;
09/08/2016 9:41;09/08/2016 12:30;b154;María Auxiliadora;Plaza del Oeste;c802;c2401
;;;;;;
09/08/2016 9:34;09/08/2016 9:48;b23;Glorieta Antonio Machado;Parque Zona Carrefour;c2910;c709
;;;;;;
09/08/2016 9:30;09/08/2016 9:38;b128;Glorieta Antonio Machado;Plaza Poeta Iglesias;c2905;c103
;;;;;;
09/08/2016 9:13;09/08/2016 9:20;b116;Parque La Alamedilla;Paseo Canalejas;c2809;c2502
;;;;;;
09/08/2016 9:09;09/08/2016 9:27;b29;Parque La Alamedilla;Salas Bajas;c2805;c2702
;;;;;;
09/08/2016 8:34;09/08/2016 8:42;b126;Estación de trenes;Prosperidad;c911;c1615
;;;;;;
